,0,1
1074,spottegauk,spottegjøk
1075,springvatn,springvann
1076,språk,sprog
1077,språkakademi,sprogakademi
1078,språkatlas,sprogatlas
1079,språkbarriere,sprogbarriere
1080,språkbruk,sprogbruk
1081,språkbruksanalyse,sprogbruksanalyse
1082,språkelement,sprogelement
1083,språkfag,sprogfag
1084,språkfamilie,sprogfamilie
1085,språkfolk,sprogfolk
1086,språkgeografi,sproggeografi
1087,språkkunnskap,sprogkunnskap
1088,språklaboratorium,sproglaboratorium
1089,språklyd,sproglyd
1090,språknormal,sprognormal
1091,språkpolitikk,sprogpolitikk
1092,språkpsykolog,sprogpsykolog
1093,språkpsykologi,sprogpsykologi
1094,språkråd,sprogråd
1095,språksosiolog,sprogsosiolog
1096,språksosiologi,sprogsosiologi
1097,språkspørsmål,sprogspørsmål
1098,språkstrid,sprogstrid
1099,språkvitskap,språkvitenskap
1100,språkvitskap,sprogvitenskap
1101,språkøre,sprogøre
1102,spurtoppgjer,spurtoppgjør
1103,stamn,stavn
1104,startskot,startskudd
1105,statstilskot,statstilskudd
1106,statsvitskap,statsvitenskap
1107,sølevatn,sølevann
1108,vekkar,vekker
1109,tilbod,tilbud
1110,opplevingstilbod,opplevelsestilbud
1111,tysdag,tirsdag
1112,val,valg
1113,nyval,nyvalg
1114,vegval,veivalg
1115,attval,gjenvalg
1116,kommuneval,kommunevalg
1117,stortingsval,stortingsvalg
1118,sametingsval,sametingsvalg
1119,presidentval,presidentvalg
1120,hand,hånd
1121,frihand,frihånd
1122,soge,historie
1123,butid,botid
1124,longe,lange
1125,lengje,lenge
1126,opplysingstid,opplysningstid
1127,nemnd,råd
1128,ròde,røde
1129,røde,årerom
1130,skei,skje
1131,heiltid,heltid
1132,vende,vending
1133,tjukke,tykke
1134,tykke,skjønn
1135,lenkje,lenke
1136,lekkje,lenke
1137,lekke,lenke
1138,snikkar,snekker
1139,hackar,hacker
1140,kyrkje,kirke
1141,domkyrkje,domkirke
1142,stavkyrkje,stavkirke
1143,veke,uke
1144,råme,ramme
1145,vanvørdnad,ringeakt
1146,verdigheit,verdighet
1147,respekt,aktelse
1148,vørdnad,aktelse
1149,vørdnad,verdighet
1150,verd,verdighet
1151,truverde,troverdighet
1152,truverd,troverdighet
1153,mindreverde,mindreverdighet
1154,mindreverd,mindreverdighet
1155,glasvare,glassvare
1156,utskotsvare,utskuddsvare
1157,tore,torden
1158,reis,reise
1159,nytte,bruk
1160,nytte,bruk
1161,skildring,beskrivelse
1162,vern,beskyttelse
1163,beist,best
1164,vitjar,besøker
1165,skatteoppkrevjar,skatteoppkrever
1166,nemning,betegnelse
1167,retting,rettelse
1168,tyding,betydning
1169,rørsle,bevegelse
1170,målrørsle,målbevegelse
1171,fagrørsle,fagbevegelse
1172,folkevandringsrørsle,folkevandringsbevegelse
1173,samvit,samvittighet
1174,samvit,samvett
1175,samvettsagg,samvittighetsagg
1176,samvitsagg,samvittighetsagg
1177,samvitsagg,samvettsagg
1178,samvettsekteskap,samvittighetsekteskap
1179,samvitsekteskap,samvittighetsekteskap
1180,samvitsekteskap,samvettsekteskap
1181,samvettsfridom,samvittighetsfrihet
1182,samvitsfridom,samvittighetsfrihet
1183,samvitsfridom,samvettsfrihet
1184,bevisstgjering,bevisstgjøring
1185,bevisstheit,bevissthet
1186,medvit,bevissthet
1187,forståing,bevissthet
1188,vilje,bevissthet
1189,underbevisstheit,underbevissthet
1190,undermedvit,underbevissthet
1191,eg-bevisstheit,jeg-bevissthet
1192,eg-medvit,jeg-bevissthet
1193,sjølvbevisstheit,selvbevissthet
1194,sjølvmedvit,selvbevissthet
1195,rettsbevisstheit,rettsbevissthet
1196,rettsmedvit,rettsbevissthet
1197,klassebevisstheit,klassebevissthet
1198,klassemedvit,klassebevissthet
1199,flogvit,geni
1200,bygdeflogvit,bygdegeni
1201,vit,vett
1202,bondevit,bondevett
1203,folkevit,folkevett
1204,mannevit,mannevett
1205,allvit,allvett
1206,fjellvit,fjellvett
1207,skamvit,skamvett
1208,heimvit,hjemvett
1209,vanvit,vanvidd
1210,vanvit,vanvett
1211,forfylgingsvanvit,forfølgelsesvanvidd
1212,forfølgingsvanvit,forfølgelsesvanvidd
1213,naturvit,naturvett
1214,næringsvit,næringsvett
1215,handelsvit,handelsvett
1216,matvit,matvett
1217,båtvit,båtvett
1218,uvit,uvett
1219,fåvit,fåvett
1220,sjøvit,sjøvett
1221,bustad,bolig
1222,bustad,bosted
1223,primærbustad,primærbolig
1224,primærbustad,primærbosted
1225,sekundærbustad,sekundærbolig
1226,sekundærbustad,sekundærbosted
1227,tomannsbustad,tomannsbolig
1228,tremannsbustad,tremannsbolig
1229,bustadsattest,bostedsattest
1230,utestad,utested
1231,borgarmeister,borgermester
1232,meister,mester
1233,læremeister,læremester
1234,stormeister,stormester
1235,verdsmeister,verdensmester
1236,vaktmeister,vaktmester
1237,tuktemeister,tuktemester
1238,verksmeister,verksmester
1239,vegmeister,veimester
1240,tøymeister,tøymester
1241,stasjonsmeister,stasjonsmester
1242,trippelmeister,trippelmester
1243,tømmermeister,tømmermester
1244,hushovmeister,hushovmester
1245,byggmeister,byggmester
1246,banemeister,banemester
1247,cupmeister,cupmester
1248,glasmeister,glassmester
1249,glasmeister,glasmester
1250,bergmeister,bergmester
1251,brannmeister,brannmester
1252,handverksmeister,håndverksmester
1253,forstmeister,forstmester
1254,europameister,europamester
1255,hoffjegermeister,hoffjegermester
1256,ballettmeister,ballettmester
1257,hovmeister,hovmester
1258,skogmeister,skogmester
1259,seremonimeister,seremonimester
1260,rotemeister,rotemester
1261,reknemeister,regnemester
1262,rodemeister,rodemester
1263,postmeister,postmester
1264,skulemeister,skolemester
1265,postpakkmeister,postpakkmester
1266,rittmeister,rittmester
1267,sagmeister,sagmester
1268,seriemeister,seriemester
1269,pakkmeister,pakkmester
1270,politimeister,politimester
1271,juniormeister,juniormester
1272,murmeister,murmester
1273,kvartermeister,kvartermester
1274,kapellmeister,kapellmester
1275,konsertmeister,konsertmester
1276,kjøkemeister,kjøkemester
1277,justermeister,justermester
1278,lysmeister,lysmester
1279,ligameister,ligamester
1280,borgarkrig,borgerkrig
1281,breidde,bredde
1282,bru,bro
1283,brot,brudd
1284,brot,brott
1285,brukar,bruker
1286,gardbrukar,gårdbruker
1287,forbrukar,forbruker
1288,brytar,bryter
1289,bod,bud
1290,anbod,anbud
1291,botn,bunn
1292,førebygging,forebygging
1293,berar,bærer
1294,reingjerar,reingjører
1295,reingjerar,rengjører
1296,byrd,bør
1297,byrde,bør
1298,dalar,daler
1299,dotter,datter
1300,gong,gang
1301,gonge,gange
1302,rettargang,rettergang
1303,brekking,brekning
1304,delar,deler
1305,gjentaking,gjentakelse
1306,deltaking,deltagelse
1307,yrkesdeltaking,yrkesdeltagelse
1308,deltaking,deltakelse
1309,yrkesdeltaking,yrkesdeltakelse
1310,dommar,dommer
1311,førstedommar,førstedommer
1312,andredommar,andredommer
1313,tredjedommar,tredjedommer
1314,fjerdedommar,fjerdedommer
1315,femtedommar,femtedommer
1316,dreiar,dreier
1317,drivar,driver
1318,dukkar,dukker
1319,djup,dyp
1320,glasdør,glassdør
1321,eid,ed
1322,eigenskap,egenskap
1323,eign,eiendom
1324,eige,eie
1325,eige,eie
1326,eigedom,eiendom
1327,elskar,elsker
1328,eining,enhet
1329,bueining,boenhet
1330,semje,enighet
1331,einigheit,enighet
1332,usemje,uenighet
1333,ueinigheit,uenighet
1334,leiartrøye,ledertrøye
1335,yrkesrøynsle,yrkeserfaring
1336,røynsle,erfaring
1337,godtgjersle,godtgjørelse
1338,godtgjering,godtgjøring
1339,kunngjering,kunngjøring
1340,offentleggjering,offentliggjøring
1341,frigjering,frigjøring
1342,reingjering,rengjøring
1343,etterfølgjar,etterfølger
1344,etterfylgjar,etterfølger
1345,etternamn,etternavn
1346,arbeidsevne,ervervsevne
1347,fråfall,frafall
1348,fangar,fanger
1349,fant,fanteri
1350,filar,filer
1351,elskarinne,elskerinne
1352,finnar,finner
1353,ranar,raner
1354,skannar,skanner
1355,fleirtal,flertall
1356,flòt,flott
1357,flòt,flott
1358,røysting,stemmegivning
1359,avstemming,stemmegivning
1360,avstemming,avstemning
1361,folkerøysting,folkeavstemning
1362,folkeavstemming,folkeavstemning
1363,band,bånd
1364,samband,forbindelse
1365,band,forbindelse
1366,forbod,forbud
1367,fordelar,fordeler
1368,foreining,forening
1369,samskipnad,forening
1370,forfattar,forfatter
1371,leiingsform,ledelsesform
1372,formar,former
1373,forskar,forsker
1374,etterforskar,etterforsker
1375,gransking,granskning
1376,forsking,forskning
1377,etterforsking,etterforskning
1378,utforsking,utforskning
1379,romutforsking,romutforskning
1380,forsvarar,forsvarer
1381,forteljar,forteller
1382,forteljing,fortelling
1383,oppteljing,opptelling
1384,nedteljing,nedtelling
1385,teljing,telling
1386,attforteljing,gjenfortelling
1387,gjenforteljing,gjenfortelling
1388,framstilling,fremstilling
1389,framtid,fremtid
1390,ferdigheit,ferdighet
1391,evne,ferdighet
1392,rettferd,rettferdighet
1393,urettferd,urettferdighet
1394,fridom,frihet
1395,otte,frykt
1396,hån,tosk
1397,vørdsløyse,forakt
1398,fylle,fylde
1399,kjensle,følelse
1400,medkjensle,medfølelse
1401,følar,føler
1402,førar,fører
1403,hundeførar,hundefører
1404,gangar,ganger
1405,buutgift,boutgift
1406,meirutgift,merutgift
1407,meirverdiavgift,merverdiavgift
1408,skilsdom,voldgift
1409,valdgift,voldgift
1410,gjennombrot,gjennombrudd
1411,gjennombrot,gjennombrudd
1412,gjennombrot,gjennombrott
1413,glas,glass
1414,gravar,graver
1415,grein,gren
1416,gras,gress
1417,komaggras,komaggress
1418,greiv,grev
1419,grunnleggjar,grunnlegger
1420,grunnleggar,grunnlegger
1421,fiskesalslagslov,fiskesalgslagslov
1422,gul,gule
1423,gard,gård
1424,handlar,handler
1425,fart,hastighet
1426,hastigheit,hastighet
1427,hamn,havn
1428,heile,hele
1429,heilskap,helhet
1430,løyndom,hemmelighet
1431,hemmelegheit,hemmelighet
1432,hending,hendelse
1433,andlet,ansikt
1434,andletsdrag,ansiktsdrag
1435,andletsmassasje,ansiktsmassasje
1436,andletsprofil,ansiktsprofil
1437,andletstrekk,ansiktstrekk
1438,andletsuttrykk,ansiktsuttrykk
1439,barneandlet,barneansikt
1440,bleikandlet,blekansikt
1441,bleikandlet,blekandlet
1442,bleikansikt,blekansikt
1443,dokkeandlet,dokkeansikt
1444,engleandlet,engleansikt
1445,hesteandlet,hesteansikt
1446,janusandlet,janusansikt
1447,kvinneandlet,kvinneansikt
1448,mannsandlet,mannsansikt
1449,måneandlet,måneansikt
1450,pokerandlet,pokeransikt
1451,steinandlet,steinansikt
1452,atterhald,forbehold
1453,hemmeleghald,hemmelighold
1454,hemmeleghald,hemmeligholdelse
1455,innverknad,innflytelse
1456,kjærleik,kjærlighet
1457,motsetnad,motsetning
1458,samansetning,sammensetning
1459,styresmakt,myndighet
1460,myndigheit,myndighet
1461,mynde,myndighet
1462,autoritet,myndighet
1463,fullmakt,myndighet
1464,makt,myndighet
1465,avgjerdsmakt,avgjørelsesmyndighet
1466,avgjerdsmakt,avgjørendemyndighet
1467,påtalemakt,påtalemyndighet
1468,motsegnsstyresmakt,innsigelsesmyndighet
1469,merksemd,oppmerksomhet
1470,opphav,opprinnelse
1471,omsetting,oversettelse
1472,tilsetting,ansettelse
1473,maskinomsetting,maskinoversettelse
1474,forarging,forargelse
1475,personlegdom,personlighet
1476,storleik,størrelse
1477,årstimetal,årstimetall
1478,veketimetal,uketimetall
1479,totaltal,totaltall
1480,tohundretal,tohundretall
1481,teljetal,telletall
1482,sjølvmordstal,selvmordstall
1483,sjåarfleirtal,seerflertall
1484,råtal,råtall
1485,råratetal,råratetall
1486,relativtal,relativtall
1487,ratingtal,ratingtall
1488,personekvivalenttal,personekvivalenttall
1489,pengemengdtal,pengemengdetall
1490,omdreiingstal,omdreiningstall
1491,omdreiingstal,omdreiingstall
1492,nykeltal,nøkkeltall
1493,nøkkeltal,nøkkeltall
1494,nettoreproduksjonstal,nettoreproduksjonstall
1495,minimumstimetal,minimumstimetall
1496,mindretal,mindretall
1497,lærartimetal,lærertimetall
1498,komitéfleirtal,komitéflertall
1499,heiltal,heltall
1500,handelsbalansetal,handelsbalansetall
1501,folkemeiningstal,folkemeningstall
1502,folkeavstemmingsmanntal,folkeavstemningsmanntall
1503,fiskarmanntal,fiskermanntall
1504,eigarfleirtal,eierflertall
1505,dødsulykketal,dødsulykketall
1506,bystyrefleirtal,bystyreflertall
1507,arbeidsløysetal,arbeidsledighetstall
1508,arbeidarfleirtal,arbeiderflertall
1509,innbyggjartal,innbyggertall
1510,innbyggartal,innbyggertall
1511,verksemd,virksomhet
1512,auge,øye
1513,forsamling,menighet
1514,kyrkjesokn,menighet
1515,likskap,likhet
1516,leilegheit,leilighet
1517,austlandsk,østlandsk
1518,austnorsk,østnorsk
1519,gammaldansk,gammeldansk
1520,gammaldansk,gammeldansk
1521,gammalengelsk,gammelengelsk
1522,gammalengelsk,gammelengelsk
1523,gammalfransk,gammelfransk
1524,gammalfransk,gammelfransk
1525,gammalgresk,gammelgresk
1526,gammalgresk,gammelgresk
1527,gammalhøgtysk,gammelhøytysk
1528,gammalhøgtysk,gammalhøytysk
1529,gammalhøgtysk,gammelhøytysk
1530,gammalhøgtysk,gammalhøytysk
1531,gammalislandsk,gammelislandsk
1532,gammalislandsk,gammelislandsk
1533,gammallågtysk,gammellavtysk
1534,gammallågtysk,gammallavtysk
1535,gammallågtysk,gammellavtysk
1536,gammallågtysk,gammallavtysk
1537,gammalnorsk,gammelnorsk
1538,gammalnorsk,gammelnorsk
1539,gammalsvensk,gammelsvensk
1540,gammalsvensk,gammelsvensk
1541,høgtysk,høytysk
1542,lågtysk,lavtysk
1543,austnorsk,østnorsk
1544,aust,øst
1545,aust,ost
1546,nordaust,nordøst
1547,nordaust,nordost
1548,søraust,sørøst
1549,søraust,sørost
1550,aust,øst
1551,nordaust,nordøst
1552,nordaust,nordost
1553,søraust,sørøst
1554,søraust,sørost
1555,austside,østside
1556,skiping,opprettelse
1557,nærleik,nærhet
1558,sanning,sannhet
1559,stillheit,stillhet
1560,stille,stillhet
1561,stille,stilling
1562,vernar,beskytter
1563,trakt,egn
1564,heilagdag,helligdag
1565,hengar,henger
1566,høve,henhold
1567,herskar,hersker
1568,hemn,hevn
1569,hemnar,hevner
1570,helsing,hilsen
1571,helsing,hilsning
1572,hjelpar,hjelper
1573,haldar,holder
1574,haldning,holdning
1575,venteogsjå-haldning,venteogse-holdning
1576,hovudkontor,hovedkontor
1577,hovudkvarter,hovedkvarter
1578,hovudstad,hovedstad
1579,kvileperiode,hvileperiode
1580,kvite,hvite
1581,kvitt,skilling
1582,kvitt,hvitt
1583,handverk,håndverk
1584,høyrar,hører
1585,høgde,høyde
1586,høgde,høyde
1587,takhøgde,takhøyde
1588,djupne,dybde
1589,djupt,dybde
1590,del,andel
1591,taletpå,andel
1592,mengde,antall
1593,taletpå,antall
1594,tal,antall
1595,del,antall
1596,fleire,antall
1597,tal,tall
1598,høgdepunkt,høydepunkt
1599,høgsterett,høyesterett
1600,høgsterett,høysterett
1601,eld,ild
1602,OL-eld,OL-ild
1603,innarste,innerste
1604,inste,innerste
1605,innhald,innhold
1606,valdtekt,voldtekt
1607,innverknad,innvirkning
1608,intervjuar,intervjuer
1609,inkje,ingenting
1610,ikkjenoko,ingenting
1611,inkje,intet
1612,jagarfly,jagerfly
1613,eg,jeg
1614,jobbar,jobber
1615,passasjerauke,passasjerøkning
1616,auke,økning
1617,augeblink,øyeblikk
1618,augneblunk,øyeblikk
1619,augneblink,øyeblikk
1620,utsjånad,utseende
1621,oversyn,oversikt
1622,oversyn,oversikt
1623,stad,sted
1624,tusenårsstad,tusenårssted
1625,kjelde,kilde
1626,køyring,kjøring
1627,oppkøyring,oppkjøring
1628,ruskøyring,ruskjøring
1629,utval,utvalg
1630,hovudutval,hovedutvalg
1631,planutval,planutvalg
1632,lærar,lærer
1633,trikkeførar,trikkefører
1634,byggekranførar,byggekranfører
1635,byggtapetserar,byggtapetserer
1636,salmakar,salmaker
1637,bilsalmakar,bilsalmaker
1638,billakkerar,billakkerer
1639,automatpåfyllar,automatpåfyller
1640,automatikar,automatiker
1641,austerrikar,østerriker
1642,gjengangar,gjenganger
1643,grensegangar,grensegjenger
1644,abessiniar,abessinier
1645,afrikandar,afrikander
1646,alaskar,alasker
1647,albanar,albaner
1648,alemannar,alemanner
1649,algeriar,algerier
1650,allround-løpar,allround-løper
1651,allvitar,allviter
1652,altetar,alteter
1653,innbyttar,innbytter
1654,amtskasserar,amtskasserer
1655,anbydar,anbyder
1656,andalusiar,andalusier
1657,andorranar,andorraner
1658,angelsaksar,angelsakser
1659,angivar,angiver
1660,anglikanar,anglikaner
1661,angloarabar,angloaraber
1662,angolanar,angolaner
1663,angstfordrivar,angstfordriver
1664,anleggsgartnar,anleggsgartner
1665,antiguanar,antiguaner
1666,apasjeindianar,apasjeindianer
1667,aramear,arameer
1668,arbeidsgivar,arbeidsgiver
1669,biarbeidsgivar,biarbeidsgiver
1670,arbeidstakar,arbeidstaker
1671,argentinar,argentiner
1672,armenar,armener
1673,armeniar,armenier
1674,artianar,artianer
1675,arvtakar,arvtaker
1676,aserbajdsjanar,aserbajdsjaner
1677,asfaltslitar,asfaltsliter
1678,assyrar,assyrer
1679,atenar,atener
1680,athenar,athener
1681,augustinar,augustiner
1682,auspisiar,auspisier
1683,austgotar,austgoter
1684,australiar,australier
1685,avbitar,avbiter
1686,avgudsdyrkar,avgudsdyrker
1687,avhoppar,avhopper
1688,hoppar,hopper
1689,stavhoppar,stavhopper
1690,varslar,varsler
1691,røykvarslar,røykvarsler
1692,avlatspengar,avlatspenger
1693,avløysingsførar,avløysingsfører
1694,avskrivar,avskriver
1695,ferdsskrivar,ferdsskriver
1696,blekkskrivar,blekkskriver
1697,avstikkar,avstikker
1698,avstivar,avstiver
1699,avtakar,avtaker
1700,avtrekkar,avtrekker
1701,aztekar,azteker
1702,babylonar,babyloner
1703,babyloniar,babylonier
1704,baglar,bagler
1705,bahamanar,bahamaner
1706,bahrainar,bahrainer
1707,bakladar,baklader
1708,bakstrevar,bakstrever
1709,baltar,balter
1710,bandopptakar,bandopptaker
1711,bangladeshar,bangladesher
1712,bankkasserar,bankkasserer
1713,bantamar,bantamer
1714,barbadar,barbader
1715,barbadiar,barbadier
1716,batteriladar,batterilader
1717,bayrar,bayrer
1718,belgiar,belgier
1719,belizar,belizer
1720,benediktinar,benediktiner
1721,bengalar,bengaler
1722,beninar,beniner
1723,benkebitar,benkebiter
1724,bergensar,bergenser
1725,berlinar,berliner
1726,bernhardinar,bernhardiner
1727,bhutanar,bhutaner
1728,bidevindseglar,bidevindsegler
1729,bildehoggar,bildehogger
1730,bilforhandlar,bilforhandler
1731,bilopprettar,biloppretter
1732,birgittinar,birgittiner
1733,birkebeinar,birkebeiner
1734,birøktar,birøkter
1735,bismar,bismer
1736,blekkslagar,blekkslager
1737,blindgjengar,blindgjenger
1738,blodgivar,blodgiver
1739,blodsugar,blodsuger
1740,blokkbuar,blokkbuer
1741,bobkjørar,bobkjører
1742,bokbindar,bokbinder
1743,bokelskar,bokelsker
1744,bokkunstnar,bokkunstner
1745,bildekunstnar,billedkunstner
1746,bokmeldar,bokmelder
1747,boksamlar,boksamler
1748,boktrykkar,boktrykker
1749,bolivianar,bolivianer
1750,bombekastar,bombekaster
1751,bompengar,bompenger
1752,pleiepengar,pleiepenger
1753,bortebuar,bortebuer
1754,bortfraktar,bortfrakter
1755,botswanar,botswaner
1756,brakkebuar,brakkebuer
1757,brasilianar,brasilianer
1758,brennkoppar,brennkopper
1759,bretonar,bretoner
1760,brevandrar,brevandrer
1761,brevordnar,brevordner
1762,brubyggar,brubygger
1763,bruktbilforhandlar,bruktbilforhandler
1764,bruneiar,bruneier
1765,bryggearbeidar,bryggearbeider
1766,bryggesjauar,bryggesjauer
1767,brødristar,brødrister
1768,bråkmakar,bråkmaker
1769,buktalar,buktaler
1770,høgtalar,høytaler
1771,høgtalar,høyttaler
1772,bulgarar,bulgarer
1773,bulldosar,bulldoser
1774,bunsenbrennar,bunsenbrenner
1775,bureisar,bureiser
1776,burgar,burger
1777,burkinar,burkiner
1778,burundiar,burundier
1779,bygartnar,bygartner
1780,byggeleiar,byggeleier
1781,bysantinar,bysantiner
1782,byskrivar,byskriver
1783,bærplukkar,bærplukker
1784,bøhmar,bøhmer
1785,bøkkar,bøkker
1786,bølgjedempar,bølgjedemper
1787,børstebindar,børstebinder
1788,båtbyggar,båtbygger
1789,båtførar,båtfører
1790,californiar,californier
1791,campingtilhengar,campingtilhenger
1792,canadiar,canadier
1793,ceylonar,ceyloner
1794,chilenar,chilener
1795,cisterciensar,cistercienser
1796,colombianar,colombianer
1797,corsicanar,corsicaner
1798,costaricanar,costaricaner
1799,cubanar,cubaner
1800,cupvinnar,cupvinner
1801,cøliakar,cøliaker
1802,dagdrivar,dagdriver
1803,dagpendlar,dagpendler
1804,dagpengar,dagpenger
1805,dalmatinar,dalmatiner
1806,diskespringar,diskespringer
1807,djevlemanar,djevlemaner
1808,djevleutdrivar,djevleutdriver
1809,djiboutiar,djiboutier
1810,dobbeltdekkar,dobbeltdekker
1811,dobbeltgjengar,dobbeltgjenger
1812,dobbeltløpar,dobbeltløper
1813,dokkarbeidar,dokkarbeider
1814,dominikanar,dominikaner
1815,drusar,druser
1816,drømmetydar,drømmetyder
1817,drøvtyggar,drøvtygger
1818,dyrepassar,dyrepasser
1819,dyreplagar,dyreplager
1820,dyretemmar,dyretemmer
1821,dyrplagar,dyrplager
1822,dørstoppar,dørstopper
1823,dørvriar,dørvrier
1824,dørvridar,dørvrider
1825,ecuadorianar,ecuadorianer
