,1
Blid,0.14285714285714285
Blikkene,0.4230769230769231
Blikket,0.12285012285012285
Blimey,1.6
Blind,0.023809523809523808
Blindvei,0.25
Blink,0.3333333333333333
Blipp,3.0
Blister,1.0
Blitsen,1.0
Blitz,13.0
Blitzhuset,3.0
Block,1.0
Blod,0.023952095808383235
Bloddråper,0.25
Blodet,0.25
Blodflekk,0.25
Blodflommen,1.0
Blodige,0.20930232558139536
Blodmagi,0.2
Blodmangel,1.0
Blodsirkulasjonen,0.25
Blodsporene,1.0
Blodårene,0.047619047619047616
Blogge,0.5
Bloggen,0.043478260869565216
Bloggsiden,1.0
Blokkere,0.14285714285714285
Blokkleiligheten,1.0
Bloksberg,1.0
Blomqvist,1.0
Blomst,0.08333333333333333
Blomsterbedene,0.5
Blond,0.13333333333333333
Blondie,1.0
Blondine,0.5
Blondt,0.08333333333333333
Blood,2.0
Bloody,0.10526315789473684
Bloom,2.0
Bloopers,1.0
Blottet,0.09523809523809523
Blue,2.0
Bluefin,8.0
Blues,0.3333333333333333
Bluff,1.0
Blunk,0.03571428571428571
Blunkende,0.5
Blunker,0.03076923076923077
Blyanten,0.03125
Blyantene,0.2
Blygrå,1.0
Blytung,0.5
Blytåkedøra,0.5
Blå,0.017921146953405017
Blåmeisen,0.75
Blåmerkene,0.2
Blånende,1.0
Blås,0.42857142857142855
Blåse,0.030303030303030304
Blåser,0.06451612903225806
Blått,0.06976744186046512
Blødde,0.058823529411764705
Blødere,0.5
Blødersykdommen,0.3333333333333333
Blør,0.1
Bløtdyr,0.16666666666666666
Bløtdyrene,0.5
Bm,1.0
Bmce,1.0
Boatman,1.0
Bob,2.0
Bobby,2.0
Bobla,5.0
Boblebokstaver,1.0
Boblehudmannen,1.0
Bobler,0.16666666666666666
Bodd,0.02040816326530612
Bodde,0.01652892561983471
Bodyguard,1.0
Boel,1.0
Boerum,1.0
Bohmen,1.0
Boise,5.0
Bok,0.022727272727272728
Boka,0.05789473684210526
Boken,0.3076923076923077
Bokforlag,1.0
Bokhylla,0.05263157894736842
Bokhyllene,0.16666666666666666
Boksen,0.03571428571428571
Bokser,0.13333333333333333
Bokseren,0.125
Boksershortsen,0.1111111111111111
Boksershortser,0.5
Boksing,0.5
Bokstavelig,0.10416666666666667
Bokstavene,0.13043478260869565
Boktyven,1.0
Bokvennen,2.0
Boligområdene,0.5
Boligområdet,0.16666666666666666
Bollanger,1.0
Bolledeigen,0.5
Bombe,0.2222222222222222
Bombeeksplosjonen,0.25
Bomben,0.05
Bommen,0.4
Bomullen,0.5
Bon,3.0
Bond,7.0
Bondi,1.0
Bone,1.0
BonjouÅ,1.0
Bonnier,4.0
Book,14.0
Booken,1.0
Books,2.3333333333333335
Booksellers,1.0
Boom,3.0
Boone,14.0
Boones,2.0
Booney,5.0
Booom,12.0
Boot,1.0
Bor,0.028089887640449437
Bord,0.010638297872340425
Borden,15.0
Bordene,0.07142857142857142
Bordens,1.0
Bordet,0.010498687664041995
Bores,0.5
Borgen,0.25
Borgere,0.25
Borgermesteren,2.0
Borgermesterens,0.5
Borgernes,1.0
Borlånge,3.0
Borrestranda,1.0
Borte,0.03565640194489465
Bortenfor,0.13157894736842105
Bortfestet,0.5
Bortføre,0.5
Borti,0.007575757575757576
Bortsett,0.44607843137254904
Bosch,1.0
Bosse,0.5
Bostedet,1.0
Boston,10.0
Botemiddelet,1.0
Botticelli,1.0
Bottle,9.0
Boulevard,1.0
Bourret,2.0
Bowie,2.0
Bowling,0.25
Bowlinghallen,0.125
Box,2.0
Boy,0.6666666666666666
Boys,3.0
Boystown,2.0
Br,1.0
Bra,0.10365853658536585
Brad,2.0
Brady,1.0
Braff,1.0
Braggs,1.0
Brajobbet,1.0
Brakkene,0.3333333333333333
Brancusis,1.0
Brann,0.08695652173913043
Brannen,0.06666666666666667
Branner,0.5
Brannmenn,1.0
Branns,1.0
Bratislava,1.0
Brave,1.0
Bravo,0.3333333333333333
Braxton,2.0
Bray,1.0
Breakfast,2.0
Bred,0.03125
Brede,0.03508771929824561
Bredskuldret,0.16666666666666666
Bree,3.0
Breeds,1.0
Brees,249.0
Brenn,0.5
Brenna,21.0
Brennan,1.0
Brennpunkt,1.0
Brennstein,257.0
Brennsteiner,1.0
Brennsteins,60.0
Brent,0.06976744186046512
Bret,2.0
Brette,0.2
Brettet,0.019801980198019802
Brevene,0.125
Brevet,0.0196078431372549
Brian,184.0
Brianen,1.0
Brians,16.0
Bridge,6.333333333333333
Brief,2.0
Brighton,2.0
Brillegutten,1.0
Brillene,0.10526315789473684
Brion,1.0
Brisen,0.2
Brit,69.0
Britain,1.0
Briten,1.0
Britisk,0.125
Britney,1.0
Brits,4.0
Brittany,10.0
Bro,0.5
Broadway,4.0
Brocelind,1.0
Broder,0.8571428571428571
Broen,0.044444444444444446
Bromberg,1.0
Bronson,1.0
Bronté,1.0
Bronwyn,1.0
Bronx,1.0
Brooke,7.0
Brooklyn,24.0
Brooklyns,1.0
Brooks,4.0
Bror,0.043478260869565216
Broren,0.11267605633802817
Brors,0.25
Bros,1.0
Brosjyren,0.15384615384615385
Brosteinene,0.14285714285714285
Brothers,1.0
Brown,7.0
Browning,3.0
Broén,1.0
Brrr,1.0
Bruce,3.0
Brudd,0.05555555555555555
Bruke,0.006968641114982578
Bruker,0.025510204081632654
Brukt,0.015873015873015872
Bruktbutikk,0.16666666666666666
Bruktbutikken,0.07692307692307693
Bruktbutikker,1.0
Bruktbutikkskoene,1.0
Brukte,0.0163265306122449
Brumley,1.0
Brun,0.10526315789473684
Brunette,1.0
Bruno,9.0
Brunos,3.0
Bruns,1.0
Brunt,0.09375
Brusen,0.1111111111111111
Bruset,0.2
Brutal,0.1
Brutalt,0.05263157894736842
Brydde,0.011363636363636364
Bryggergården,1.0
Bryllupet,0.2857142857142857
Bryllupssangeren,1.0
Bryr,0.037383177570093455
Brystene,0.0625
Brystet,0.03409090909090909
Brystkasse,0.8333333333333334
Brystkassen,0.04
Bryt,3.0
Bryter,0.024096385542168676
Brått,0.050955414012738856
Brød,0.05263157894736842
Brødet,0.16666666666666666
Brødrene,0.038461538461538464
Brødskivene,0.2
Brølet,0.6666666666666666
Bu,1.0
Bubba,6.0
Bubble,2.0
Bublé,1.0
Buch,1.0
Buckingham,2.0
Budapest,1.0
Buddha,1.0
Buede,0.09090909090909091
Buer,0.125
Buet,0.08333333333333333
Buffeen,0.14285714285714285
Bugga,1.0
Bugge,2.0
Buick,1.0
Building,0.16666666666666666
Bukk,0.3333333333333333
Bukkene,0.3333333333333333
Buksa,0.075
Buksene,0.07407407407407407
Bukser,0.03333333333333333
Buksprettet,1.0
Bull,4.0
Bulldogs,5.0
Bullshit,0.25
Bumlickton,2.0
Bunch,1.0
Bundet,0.022727272727272728
Bundy,3.0
Bunken,0.25
Bunkevis,1.0
Bunnen,0.016666666666666666
Bunns,0.16666666666666666
Bunnykins,3.0
Burberry,1.0
Burch,1.0
Burde,0.03816793893129771
Burdines,1.0
Buren,7.0
Burens,3.0
Buret,0.25
Burger,18.5
Burgessene,1.0
Burlington,1.0
Burnaby,2.0
Burren,1.0
Burrito,0.75
Bursdagen,0.03571428571428571
Burt,3.0
Burton,1.0
Buse,0.75
Busemann,0.5
Bush,0.5
Business,0.2857142857142857
Bussbilletten,0.5
Bussen,0.04
Bussene,0.5
Bussens,0.5
Bussmotorens,2.0
Bustete,0.03225806451612903
But,2.5
Butikken,0.02586206896551724
Butler,0.25
Butter,30.0
Buttercup,28.0
Buttercups,1.0
Butters,1.0
Buuu,1.0
Buuuu,1.0
Buuuuu,1.0
Buzzcocks,1.0
Buzzy,2.0
Byen,0.03184713375796178
Byene,0.5
Byer,0.045454545454545456
Byfolk,1.0
Bygatene,0.5
Bygd,0.022727272727272728
Bygdemuseet,0.3333333333333333
Bygg,0.16666666666666666
Bygge,0.020833333333333332
Bygningen,0.0821917808219178
Bygningene,0.16666666666666666
Bymisjon,1.0
Bymisjonsfolka,1.0
Byrne,2.0
Byrået,2.0
Byråkrati,0.3333333333333333
Bystad,2.0
Bytt,1.0
Byttedyr,0.2
Bzz,0.75
BÅND,0.023255813953488372
BØHNESTUND,1.0
BØKER,0.014084507042253521
Bål,0.05
Bålet,0.05405405405405406
Båndet,0.1111111111111111
Bånn,0.0625
Bånnski,1.0
Båt,0.05263157894736842
Båten,0.07142857142857142
Båter,0.5
Bæng,1.0
Bærer,0.017241379310344827
Bæsj,0.125
Bæsjert,1.0
Bææææ,1.0
Bøkene,0.07142857142857142
Bøker,0.02112676056338028
Bølge,0.016666666666666666
Bølgen,0.4
Bølgene,0.058823529411764705
Bølger,0.02631578947368421
Bølle,0.2
Bønna,7.0
Bønnestund,0.5
Bønnfalt,0.25
Børsen,3.0
CAFÉ,0.5
CALVIN,1.0
CAPPELEN,2.0
CAROL,1.0
CARPE,1.0
CATHER,1.0
CC,0.5
CCER,1.0
CD,2.5
CF,1.0
CHECKERS,1.0
CHEERLEADING,0.25
CHEROKEE,0.5
CHOO,1.0
CHUTZPAH,1.0
CIA,3.0
CINCINNATII,1.0
CITY,0.25
CJ,30.0
CJriienei,4.0
CJs,3.0
CL,0.25
CLEVELAND,2.0
CNN,1.0
COLLINS,2.0
COLOMBIA,1.0
CONNIE,1.0
CONSCIENCE,1.0
COOLIDGES,1.0
COOPER,0.08163265306122448
CORP,2.0
COUNTDOWWWWN,1.0
COUNTY,1.0
CPI,1.0
CRAWLINGI,1.0
CRAYStfM,1.0
CREEK,1.0
CROCKETT,1.0
CRYSTAL,0.25
CSA,58.0
CSI,3.0
CUMMINGS,0.2
CV,1.0
Ca,0.3333333333333333
Cactus,1.0
Cadburys,1.0
Cadillacer,1.0
Caffe,1.0
Café,2.5
Calamity,1.0
Caleb,65.0
Calebf,1.0
Calebs,8.0
Califonia,1.0
California,22.0
Californias,1.0
Callahan,1.0
Called,0.5
Callum,8.0
Calvin,7.0
Cambridge,2.0
Cambridgestudent,1.0
Camelot,1.0
Cameron,2.0
Camilla,15.0
Camillas,1.0
Camille,37.0
Camilles,1.0
Campa,1.0
Campari,1.0
Campylobacter,1.0
Can,0.6666666666666666
Canada,3.0
Canadas,1.0
Canal,1.0
Canaria,2.0
Candless,5.0
Candy,1.0
Canterville,1.0
Canyon,2.0
Caplan,1.0
Cappelen,1.0
Captain,1.0
Car,1.0
Cara,2.0
Caravan,20.0
Caravanen,2.0
Cardinals,1.0
Carina,1.0
Carl,37.0
Carla,42.0
Carlene,1.0
Carler,4.0
Carlete,1.0
Carlhet,2.0
Carlivonia,2.0
Carlon,1.0
Carlos,5.0
Carls,5.0
Carlsen,1.0
Carol,1.0
Carolina,8.0
Caroline,77.0
Carolines,3.0
Carpe,1.0
Carpets,1.0
Carribean,1.0
Carrol,1.0
Carroll,7.0
Carrolls,2.0
Carton,1.0
Cartwright,14.0
Cary,1.0
Casa,2.0
Casablanca,1.0
Casavilla,5.0
Cash,0.75
Casper,1.0
Caspers,4.0
Cassandra,3.0
Cassie,15.0
Castillo,1.0
Castor,3.0
Cat,1.0
Catgotyour,1.0
Cathedral,1.0
Cathrine,1.0
Catris,2.0
Cats,6.0
Catskill,6.0
Catskills,2.0
Catullus,1.0
Catwoman,4.0
Cawker,1.0
Cbannel,1.0
Cben,1.0
Cc,0.5
Cclierrtaitlåb,1.0
Cdnnie,1.0
Cecil,1.0
Cecilia,4.0
Cecilie,1.0
Cedar,11.0
Cedric,3.0
Cedrics,3.0
Celebration,1.0
Celine,1.0
Cellegift,0.25
Cellene,0.3333333333333333
Cellosuite,1.0
Cemetery,7.0
Center,3.0
Centimeter,0.010526315789473684
Central,8.0
Century,2.0
Cera,3.0
Certificate,1.0
Cesky,1.0
Cest,1.0
Cf,1.0
Cgriienei,1.0
Chad,1.0
Chagall,3.0
Chagallen,1.0
Chagalls,1.0
Chai,0.25
Chairman,14.0
Chakras,1.0
Champions,2.0
Chang,1.0
Channel,2.0
Chapman,1.0
Charles,38.0
Charlie,250.0
Charliegreiene,1.0
Charlies,8.0
Charlotte,7.0
Charms,1.0
Chastity,1.0
Chateau,1.0
Chattet,0.07142857142857142
Cheap,1.0
Checkers,122.0
Cheerios,3.0
Cheerleadere,0.061224489795918366
Cheerleaderne,0.26666666666666666
Chelsea,2.0
Chelsey,1.0
Chen,83.0
Chens,2.0
Cherokeehøvdinginnen,1.0
Cherries,4.0
Chesapeake,1.0
Chevrolet,2.0
Chevroleten,1.0
Chevy,1.0
Chi,3.0
Chiara,1.0
Chicago,0.7575757575757576
Chicagos,4.0
Chicken,2.0
Child,1.0
Children,1.0
Childrens,2.0
Chilton,1.0
China,2.0
Chip,0.2
Chipen,0.2
Chipmaskinen,0.2
Chirac,1.0
Chiro,75.0
Chiros,17.0
Chloe,36.0
Cho,2.0
Chong,1.0
Chris,11.0
Christ,3.0
Christel,1.0
Christian,3.0
Christina,75.0
Christinas,4.0
Christljeg,1.0
Christmas,2.0
Christoffer,2.0
Christoper,1.0
Christopher,32.0
Chrome,1.0
Chronicle,1.0
Chrysler,3.0
Chrysleren,7.0
Chryslerens,1.0
Chrystal,1.0
Chuck,66.0
Chucks,2.0
Chung,1.0
Churcb,1.0
Church,5.0
Churchill,6.0
Chutney,0.3333333333333333
Chzewinska,6.0
Chæ,1.0
Ci,2.0
Cincinnati,6.0
Cincinnatis,2.0
Cindy,48.0
Cindys,2.0
Cinezaar,4.0
Circle,1.0
Circuit,1.0
Circumstance,2.0
Cirka,0.07692307692307693
Cissi,10.0
Cissy,2.0
Cisterna,4.0
City,7.5
Citygalleriet,9.0
Civic,2.0
Civicen,4.0
CjrLieneå,1.0
CjrLåeneå,1.0
Cjriienei,16.0
Cjriieneå,2.0
Cjrisenei,1.0
Cjriseneå,1.0
Cjriåenei,4.0
Cjriåeneå,3.0
Cjriåøneå,1.0
Cjrlienei,1.0
Cjrlieneå,1.0
Cl,1.0
Claes,1.0
Claire,25.0
Clairen,1.0
Clairer,1.0
Claires,2.0
Clara,298.0
Claras,7.0
Clare,1.0
Claremont,1.0
Clarissa,15.0
Clark,41.0
Clarke,2.0
Clarks,1.0
Clary,895.0
Clarys,10.0
Classon,1.0
Classy,1.0
Claudia,35.0
Claudias,2.0
Clay,7.0
Cle,1.0
Clearwater,1.0
Clement,1.0
Clementine,6.0
Cleophas,10.0
Cleveland,39.0
Clevelands,1.0
Cliff,2.0
Clifford,5.0
Clint,26.0
Clinton,1.0
Clints,1.0
Cll,2.0
Clockwork,1.0
Club,6.0
Cluedo,1.0
Cnidaria,1.0
Cno,1.0
Co,0.5714285714285714
Coast,4.0
Cobain,1.0
Cobains,1.0
Coe,2.0
Coelho,1.0
Coffee,2.0
Cohen,1.0
Coke,1.0
Cola,0.17142857142857143
Colaen,0.1111111111111111
Colaflaska,0.5
Coldplays,1.0
Cole,2.0
Coleridge,1.0
Colgate,1.0
Colin,1.0
College,0.3111111111111111
Collegegutta,0.5
Collegene,0.25
Collier,5.0
Collin,1.0
Collins,81.0
Colombia,5.0
Colonel,1.0
Colonial,3.0
Colosseum,2.0
Colt,2.0
Coltrane,1.0
Coltranes,1.0
Columbia,2.0
Columbiauniversitetet,1.0
Coma,1.0
Comet,1.0
Comics,1.0
Compact,1.0
Company,4.0
Compton,4.0
Con,7.0
Conan,1.0
Coney,11.0
Confortamini,1.0
Connecticut,8.0
Connelly,8.0
Connie,528.0
Conniene,1.0
Connies,28.0
Connor,3.0
Conquest,1.0
Conscience,15.0
Constance,7.0
Consuela,4.0
Containeren,0.3333333333333333
Converse,2.0
Conversene,7.0
Converser,1.0
Conway,1.0
Cook,3.0
Cool,1.0
Coolidge,5.0
Coolidges,1.0
Cooper,2.5714285714285716
Coopers,10.0
Coopersk,2.0
Copenhagen,1.0
Copperfield,1.0
Copyright,1.6666666666666667
Cora,1.0
Cornelius,7.0
Corolla,1.0
Corollaen,1.0
Corp,2.0
Corporation,1.0
Corral,1.0
Corvidae,1.0
Corvus,4.0
Cosmo,1.0
Costa,2.0
Costello,1.0
Costner,13.0
Cotswolds,1.0
Cottage,0.3333333333333333
Countdown,2.0
County,10.0
Court,11.0
Courtney,49.0
Cove,17.0
Coventry,30.0
Coventrys,9.0
Coves,1.0
Coyote,0.5
Cr,0.5
Cracetown,1.0
Cracker,1.0
Craig,2.0
Craigs,1.0
Crazytown,1.0
Cream,8.0
Creamy,4.0
Creator,1.0
Creek,22.0
Creeks,1.0
Creepers,1.0
Creepy,0.125
Crete,1.0
Crichton,1.0
Cristal,1.0
Cristi,1.0
Crockett,4.0
Crocodile,2.0
Croft,1.0
Croman,1.0
Crown,5.0
Crucifix,1.0
Cruise,0.25
Cruiser,2.0
Cruiseren,3.0
Crutcher,1.0
Crystal,0.25
Cs,1.0
CsCy,1.0
CsjSjfifc,1.0
Ctt,1.0
Cubbies,3.0
Cubs,17.0
Cuervo,1.0
Cumberbatch,1.0
Cup,1.0
Custos,1.0
Cut,1.0
Cybertrofeer,1.0
Cynienei,1.0
Cypress,1.0
Cyrisenes,1.0
CyriåeneS,1.0
Cyriåeneå,1.0
Céline,2.0
Cézanne,1.0
Cézanneøynene,1.0
DAGBOKA,0.037037037037037035
DAGEN,0.0017921146953405018
DAGENS,0.03571428571428571
DAGLIG,0.05263157894736842
DAHL,1.0
DAJOID,1.0
DAME,0.009433962264150943
DAMM,1.0
DANIEL,1.0
DANS,0.07407407407407407
DANSE,0.028169014084507043
DANSER,0.02
DANSET,0.025974025974025976
DAVY,1.0
DAZZD,1.0
DAt,2.0
DAtffV,1.0
DAts,1.0
DAttER,0.06060606060606061
DC,1.0
DD,1.6666666666666667
DEFINITIVT,0.01
DELES,0.16666666666666666
DENLILLE,1.0
DENNY,1.0
DENTS,0.5
DENVONDETIDEN,1.0
DEPRESJON,0.16666666666666666
DERSOM,0.030303030303030304
DETERÅPENT,1.0
DETRONISERT,1.0
DETVARENYREBETENNELSE,1.0
DETVARNYREBETENNELSE,7.0
DIALOG,0.1111111111111111
DIIIEE,3.0
DIR,1.0
DIT,0.004032258064516129
DITT,0.0160857908847185
DJ,0.3333333333333333
DJbås,1.0
DL,2.0
DMfi,1.0
DNA,17.0
DNAet,1.0
DNAprøvene,1.0
DNAprøver,1.0
DNAspor,1.0
DODGE,1.0
DOKTOR,0.05
DOLLAR,0.03296703296703297
DOMMEN,0.16666666666666666
DR,0.6666666666666666
DRA,0.0071174377224199285
DRAG,0.0196078431372549
DRAGEPARADEN,1.0
DRAR,0.0027247956403269754
DRAYTON,1.0
DREP,0.07142857142857142
DREPE,0.007905138339920948
DREPER,0.06349206349206349
DREPT,0.006172839506172839
DREPTE,0.02608695652173913
DRIT,0.037037037037037035
DRITERI,1.0
DRITT,0.009900990099009901
DRITTEN,0.05555555555555555
DRITTENl,1.0
DRIVE,0.046511627906976744
DRO,0.0018726591760299626
DRONNING,0.07692307692307693
DRÅPEDALEN,1.0
DRØM,0.018518518518518517
DRØMT,0.0196078431372549
DUMME,0.013333333333333334
DUMPET,0.030303030303030304
DURTE,0.25
DUSJHODE,0.25
DVD,2.0
DVDdama,1.0
DVDen,1.0
DVDene,1.0
DWIGHT,1.0
DYKKERKLOKKA,2.0
DYPT,0.006097560975609756
Dachshundezere,2.0
Dad,1.0
Dagbladet,6.0
Dagbladetjournalistene,1.0
Dagboken,0.3333333333333333
Dagen,0.04838709677419355
Dagene,0.078125
Dagens,0.21428571428571427
Dager,0.004016064257028112
Daglig,0.05263157894736842
Dagligstuen,0.5
Dagningen,1.0
Dagslyset,0.38461538461538464
Dagvandrer,6.0
Dagvandreren,0.2
Dagvandrerens,1.0
Dahaken,1.0
Dahl,8.0
Dahmer,3.0
Daily,1.0
Dairy,3.0
Daisy,16.0
Dakota,2.0
Dale,1.0
Dalende,0.5
Dalis,1.0
Daliwal,1.0
Dalmatinerhunden,1.0
Dama,0.171875
Dame,0.02830188679245283
Damen,0.325
Damene,0.2
Damer,0.1
Damm,2.0
Dammen,0.25
Dammsjon,5.0
Damn,1.0
Dampveivalsen,1.0
Dan,0.25
Danacup,1.0
Dance,0.3333333333333333
Dancetype,1.0
Dancing,4.0
Daneeka,1.0
Daniel,327.0
Daniels,4.0
Dankert,21.0
Danmark,4.0
Danmarksplass,1.0
Danowsky,1.0
Dans,0.037037037037037035
Danse,0.04225352112676056
Dansende,0.05555555555555555
Dansepaviljongen,0.0625
Danser,0.68
Danserb,1.0
Danseri,1.0
Danserl,1.0
Dansert,1.0
Danset,0.012987012987012988
Dansingen,0.5
Darcy,12.0
Dark,1.0
Darklighter,1.0
Darko,4.0
Darren,1.0
Darrens,1.0
Darryl,1.0
Dart,0.4
Darth,4.0
Dartmouth,1.0
Darwin,4.0
Dass,0.07692307692307693
Dataen,0.03225806451612903
Datarom,0.14285714285714285
Datet,0.2
Datoene,0.5
Datter,0.09090909090909091
Datteren,0.05660377358490566
Datters,0.5
Daughter,1.0
Dave,1.0
David,30.0
Davis,8.0
Davison,1.0
Davy,4.0
Daw,1.0
Dawn,11.0
Dawson,2.0
Day,7.333333333333333
Daylights,0.5
Dayton,1.0
DeLong,5.0
Dead,20.0
Deal,0.16666666666666666
Dealing,1.0
Dean,5.0
Dearbom,1.0
Dears,1.0
Death,2.0
Deb,1.0
Debbie,40.0
Debbies,1.0
Deborah,1.0
Debutboka,1.0
Dechiffreringseksperter,1.0
Decolbiblioteket,1.0
Decorum,6.0
Dedisert,1.0
Deerfield,1.0
Definitivt,0.13
Defølger,1.0
Degas,2.0
Dehydrert,0.3333333333333333
Deichman,8.0
Deilig,0.02197802197802198
Deilige,0.041666666666666664
Deiligsom,1.0
Deio,1.0
Dekan,0.5714285714285714
Dekanen,0.29411764705882354
Dekk,0.08333333333333333
Dekke,0.08571428571428572
Dekkene,0.4444444444444444
Delaware,2.0
Deler,0.025
Delfinene,0.5
Delhi,2.0
Delia,1.0
Delling,1.0
Dels,0.14285714285714285
Delt,0.06060606060606061
Deltaen,1.0
Deltaene,1.0
Deltar,0.4
Deltids,1.0
Delvis,0.06557377049180328
Demokrati,0.09090909090909091
Demonen,0.2222222222222222
Demonene,0.23529411764705882
Demonens,0.3333333333333333
Demoner,0.08
Demongift,0.5
Demonmetall,0.3333333333333333
Demonpesten,1.0
Demonplager,1.0
Demonstrantene,0.25
Demonstrasjonen,0.07142857142857142
Demontårnene,0.3333333333333333
Dempet,0.031914893617021274
Dennis,2.0
Denny,47.0
Dennys,2.0
Dent,29.0
Dentgutten,1.0
Denthuset,1.0
Dentnerder,1.0
Dents,11.0
Deootbibliotekfit,1.0
Deotor,1.0
Depaul,2.0
Depctbiblioteket,1.0
DepotbibUoteket,1.0
Depotbibiioteket,1.0
DepotbiblioteKet,1.0
Depotbiblioteket,7.0
Depotbibtioteket,1.0
Depp,1.0
Deprimerte,0.1111111111111111
Deretter,0.2375
Derfrå,0.1
Derimot,0.07407407407407407
Dermed,0.25252525252525254
Dermot,4.0
Dernest,0.5
Dersom,0.21212121212121213
Des,1.0
Descensus,1.0
Deschanel,2.0
Design,0.3
Desigual,2.0
Desmond,1.0
Desperasjonen,0.6666666666666666
Desperate,0.07142857142857142
Desplat,1.0
Dess,0.4
Dessuten,1.0
Dessverre,0.4444444444444444
Destiel,1.0
Destinasjon,1.0
Desto,0.11764705882352941
Detalj,0.022222222222222223
Detaljer,0.16666666666666666
Detaljert,0.35714285714285715
Detektiv,0.16666666666666666
Detfins,0.5
Detroit,2.0
Detvar,1.0
Deus,3.0
Devin,11.0
Devins,1.0
Devlin,1.0
Devou,1.0
Dew,19.0
Dewen,1.0
Dewer,1.0
Dewey,2.0
Dexter,1.0
Df,1.0
Di,0.020618556701030927
DiCaprio,3.0
DiNozzo,6.0
DiNozzos,1.0
Diabolsk,1.0
Diafa,1.0
Diagnose,0.25
Dial,1.0
Diamantborg,1.0
Diamanter,0.14285714285714285
Diamantfortet,6.0
Diana,51.0
Dianas,1.0
Dianna,7.0
Diauf,1.0
Dick,2.0
Dickens,4.0
Dickinson,8.0
Dickinsons,3.0
Dictionary,1.0
Did,1.0
Diegeo,1.0
Diego,1.0
Diet,1.0
Dieter,1.0
Dieu,1.0
Digger,0.06666666666666667
Digre,0.024691358024691357
Dikt,0.03508771929824561
Diktene,0.14285714285714285
Dikteren,1.0
Diktet,0.08823529411764706
Dimbleby,16.0
Dimblebys,2.0
Dimensjoner,0.125
Dimmey,1.0
Dina,1.0
Dine,0.01662049861495845
Diner,5.0
Ding,0.5
Dinkødd,1.0
Dion,2.0
Dions,1.0
Dios,1.0
Dip,3.0
Directors,1.0
Direkte,0.028985507246376812
Dirham,1.0
Dirigenten,0.25
Dirk,13.0
Dirks,2.0
Dirrer,0.09090909090909091
Dirty,1.0
Discovery,1.0
Disen,0.3333333333333333
Disken,0.008264462809917356
Diskusjon,0.04
Diskusjonen,0.13333333333333333
Diskusjonsmøte,0.5
Diskuterte,0.05263157894736842
Disney,7.0
Disneys,1.0
Dissonansen,1.0
Dit,0.008064516129032258
Ditt,0.02680965147453083
Ditto,1.0
Diverse,0.07407407407407407
Dixgård,1.0
Dizzie,1.0
Djeez,5.0
Djengis,3.0
Djernis,71.0
Djevelen,0.2857142857142857
Djevelens,0.09090909090909091
Djevelfallet,15.0
Djevelstrømmen,1.0
Dl,1.0
Do,0.0273972602739726
Dobbel,0.08333333333333333
Dobbelt,0.13513513513513514
Dobbeltdørene,0.5
Dobbeltfysj,1.0
Dobbelttime,0.3333333333333333
Dobbermann,10.0
Doblet,0.5
Doc,2.5
Doctor,8.0
Dodge,24.0
Dodgen,2.0
Doen,0.038461538461538464
Dog,14.142857142857142
Doggie,3.0
Doggy,2.0
Doggystyle,1.0
Dogplanla,1.0
Dogs,37.0
Doherty,6.0
Doktor,0.25
Doktoren,0.2
Dolce,0.5
Dolk,0.041666666666666664
Dolken,0.13513513513513514
Doll,1.0
Dollar,0.01098901098901099
Dolls,2.0
Dolores,10.0
Domino,1.0
Dommedag,0.25
Dommeren,0.20930232558139536
Dommerne,0.2
Dompap,16.0
Dompaps,1.0
Domstolen,0.25
Donald,3.0
Donato,2.0
DongeristofFet,1.0
Donie,1.0
Donna,1.0
Donnell,1.0
Donnelly,4.0
Donnie,4.0
Dont,0.6666666666666666
Dontgo,7.0
Doors,1.0
Dop,0.0625
Dopamin,1.0
Dopdealere,1.0
Dope,0.5
Doris,2.0
Doritos,1.5
Dorne,1.0
Dorothy,2.0
Dorrie,149.0
Dorries,2.0
Dorsoduro,1.0
Dos,0.5
Dosen,0.3333333333333333
Doublemint,1.0
Doug,9.0
Dougal,1.0
Doulton,3.0
Dover,2.0
Down,0.5
Downs,2.0
Downton,1.0
Downtown,10.0
Doyle,1.0
Dr,1.3333333333333333
Dra,0.046263345195729534
Draco,1.0
Dracula,2.0
Draculas,1.0
Drageparaden,2.0
Draget,0.06666666666666667
Dragons,1.0
Drake,1.0
Drakk,0.012658227848101266
Drakten,0.1111111111111111
Drap,0.037037037037037035
Drapsavsnittet,0.6666666666666666
Drapsetterforskeren,0.5
Drapsmannen,0.25
Drapssonen,1.0
Drar,0.01907356948228883
Drarry,2.0
Dratt,0.006993006993006993
Dravis,2.0
Drayton,29.0
Draytons,10.0
Dreiser,1.0
Drep,0.9285714285714286
Drepe,0.03162055335968379
Dreper,0.015873015873015872
Dreping,0.3333333333333333
Drept,0.012345679012345678
Drepte,0.034782608695652174
Dressen,0.1111111111111111
Dressene,0.14285714285714285
Dressfar,0.5
Dressjakka,0.3333333333333333
Drev,0.010752688172043012
Dreytons,1.0
DrfVfD,1.0
Drft,3.0
Drikk,1.4
Drikke,0.007518796992481203
Drikkelageret,1.0
Drikker,0.0625
Drikkevarer,0.3333333333333333
Drikkinga,1.0
Drinkene,0.3333333333333333
Drit,0.48148148148148145
Driter,0.037037037037037035
Dritt,0.0594059405940594
Drittbrosjyre,1.0
