
"

;; The original files now contained in this single file include, in addition
;; to the verb irregular, the following:
;; pl_def_f_subst.irreg
;; pl_def_m_subst.irreg
;; pl_def_n_subst.irreg
;; pl_ind_f_subst.irreg
;; pl_ind_m_subst.irreg
;; pl_ind_n_subst.irreg
;; sg_def_f_subst.irreg
;; sg_def_m_subst.irreg
;; sg_def_n_subst.irreg

;;;;;;;;;; Verbs ;;;;;;;;;;
meheene pl_def_n_final-full_irule mehe
neene pl_def_n_final-full_irule ne
brunfeene pl_def_n_final-full_irule brunfe
bufeene pl_def_n_final-full_irule bufe
dølefeene pl_def_n_final-full_irule dølefe
feene pl_def_n_final-full_irule fe
fjærfeene pl_def_n_final-full_irule fjærfe
fjørfeene pl_def_n_final-full_irule fjørfe
frihetsbreene pl_def_n_final-full_irule frihetsbre
groningerfeene pl_def_n_final-full_irule groningerfe
guernseyfeene pl_def_n_final-full_irule guernseyfe
hamningsfeene pl_def_n_final-full_irule hamningsfe
havningsfeene pl_def_n_final-full_irule havningsfe
jerseyfeene pl_def_n_final-full_irule jerseyfe
kjeene pl_def_n_final-full_irule kje
kreene pl_def_n_final-full_irule kre
meheene pl_def_n_final-full_irule mehe
melkefeene pl_def_n_final-full_irule melkefe
mjølkefeene pl_def_n_final-full_irule mjølkefe
moskusfeene pl_def_n_final-full_irule moskusfe
neene pl_def_n_final-full_irule ne
preene pl_def_n_final-full_irule pre
slaktefeene pl_def_n_final-full_irule slaktefe
småfeene pl_def_n_final-full_irule småfe
smiesteene pl_def_n_final-full_irule smieste
sølvkreene pl_def_n_final-full_irule sølvkre
steene pl_def_n_final-full_irule ste
storfeene pl_def_n_final-full_irule storfe
telemarksfeene pl_def_n_final-full_irule telemarksfe
trønderfeene pl_def_n_final-full_irule trønderfe
veene pl_def_n_final-full_irule ve

;;; !

arbeiderkvarterne pl_def_n_final-full_irule arbeiderkvarter
atelierne pl_def_n_final-full_irule atelier
bordellkvarterne pl_def_n_final-full_irule bordellkvarter
collierne pl_def_n_final-full_irule collier
dossierne pl_def_n_final-full_irule dossier
espalierne pl_def_n_final-full_irule espalier
fattigkvarterne pl_def_n_final-full_irule fattigkvarter
filmatelierne pl_def_n_final-full_irule filmatelier
frikvarterne pl_def_n_final-full_irule frikvarter
hovedkvarterne pl_def_n_final-full_irule hovedkvarter
jødekvarterne pl_def_n_final-full_irule jødekvarter
klaverne pl_def_n_final-full_irule klaver
kvarterne pl_def_n_final-full_irule kvarter
latinerkvarterne pl_def_n_final-full_irule latinerkvarter
maleratelierne pl_def_n_final-full_irule maleratelier
metierne pl_def_n_final-full_irule metier
negerkvarterne pl_def_n_final-full_irule negerkvarter
revierne pl_def_n_final-full_irule revier
roverne pl_def_n_final-full_irule rover
spalierne pl_def_n_final-full_irule spalier
standkvarterne pl_def_n_final-full_irule standkvarter
vaktkvarterne pl_def_n_final-full_irule vaktkvarter
verftsarbeiderne pl_def_n_final-full_irule verftsarbeider
arbeiderkvarterne pl_def_n_final-full_irule arbeiderkvarter
atelierne pl_def_n_final-full_irule atelier
bakepulverne pl_def_n_final-full_irule bakepulver
bannerne pl_def_n_final-full_irule banner
bordellkvarterne pl_def_n_final-full_irule bordellkvarter
collierne pl_def_n_final-full_irule collier
dossierne pl_def_n_final-full_irule dossier
espalierne pl_def_n_final-full_irule espalier
fattigkvarterne pl_def_n_final-full_irule fattigkvarter
filmatelierne pl_def_n_final-full_irule filmatelier
frikvarterne pl_def_n_final-full_irule frikvarter
hovedkvarterne pl_def_n_final-full_irule hovedkvarter
jødekvarterne pl_def_n_final-full_irule jødekvarter
kjerne pl_def_n_final-full_irule kjer
klaverne pl_def_n_final-full_irule klaver
klysterne pl_def_n_final-full_irule klyster
kvarterne pl_def_n_final-full_irule kvarter
latinerkvarterne pl_def_n_final-full_irule latinerkvarter
maleratelierne pl_def_n_final-full_irule maleratelier
metierne pl_def_n_final-full_irule metier
negerkvarterne pl_def_n_final-full_irule negerkvarter
revierne pl_def_n_final-full_irule revier
roverne pl_def_n_final-full_irule rover
småkrøtterne pl_def_n_final-full_irule småkrøtter
spalierne pl_def_n_final-full_irule spalier
standkvarterne pl_def_n_final-full_irule standkvarter
vaktkvarterne pl_def_n_final-full_irule vaktkvarter
verftsarbeiderne pl_def_n_final-full_irule verftsarbeider

frihetsbrene pl_def_n_final-full_irule frihetsbre
mehene pl_def_n_final-full_irule mehe
nene pl_def_n_final-full_irule ne
brunfene pl_def_n_final-full_irule brunfe
bufene pl_def_n_final-full_irule bufe
dølefene pl_def_n_final-full_irule dølefe
fene pl_def_n_final-full_irule fe
fjærfene pl_def_n_final-full_irule fjærfe
fjørfene pl_def_n_final-full_irule fjørfe
frihetsbrene pl_def_n_final-full_irule frihetsbre
groningerfene pl_def_n_final-full_irule groningerfe
guernseyfene pl_def_n_final-full_irule guernseyfe
hamningsfene pl_def_n_final-full_irule hamningsfe
havningsfene pl_def_n_final-full_irule havningsfe
jerseyfene pl_def_n_final-full_irule jerseyfe
kjene pl_def_n_final-full_irule kje
krene pl_def_n_final-full_irule kre
mehene pl_def_n_final-full_irule mehe
melkefene pl_def_n_final-full_irule melkefe
mjølkefene pl_def_n_final-full_irule mjølkefe
moskusfene pl_def_n_final-full_irule moskusfe
nene pl_def_n_final-full_irule ne
prene pl_def_n_final-full_irule pre
slaktefene pl_def_n_final-full_irule slaktefe
småfene pl_def_n_final-full_irule småfe
smiestene pl_def_n_final-full_irule smieste
sølvkrene pl_def_n_final-full_irule sølvkre
stene pl_def_n_final-full_irule ste
storfene pl_def_n_final-full_irule storfe
telemarksfene pl_def_n_final-full_irule telemarksfe
trønderfene pl_def_n_final-full_irule trønderfe
vene pl_def_n_final-full_irule ve

kompendiene pl_def_n_final-full_irule kompendium

;; pl_ind_f_subst

;; pl_ind_m_subst

rummeler pl_ind_m-or-f_final-full_irule rummel
;
grønlandsseler pl_ind_m-or-f_final-full_irule grønlandssel
;; compounds
;;
;; m52
dobermanner pl_ind_m-or-f_final-full_irule dobermann
sprellemanner pl_ind_m-or-f_final-full_irule sprellemann
;
aksjonsradier pl_ind_m-or-f_final-full_irule aksjonsradius
aksjonsradien sg_def_m_final-full_irule aksjonsradius
merker pl_ind_m-or-f_final-full_irule mark
geranier pl_ind_m-or-f_final-full_irule geranium
hektoliter pl_ind_m-or-f_final-full_irule hektoliter
hektolitre pl_ind_m-or-f_final-full_irule hektoliter
bestanddeler pl_ind_m-or-f_final-full_irule bestanddel
deler pl_ind_m-or-f_final-full_irule del
;
merker pl_ind_m-or-f_final-full_irule mark
;
;; m51
bøter pl_ind_m-or-f_final-full_irule bot
skadebøter pl_ind_m-or-f_final-full_irule skadebot
retterbøter pl_ind_m-or-f_final-full_irule retterbot
parkeringsbøter pl_ind_m-or-f_final-full_irule parkeringsbot
miljøbøter pl_ind_m-or-f_final-full_irule miljøbot
sælebøter pl_ind_m-or-f_final-full_irule sælebot
nøter pl_ind_m-or-f_final-full_irule  not
ringnøter pl_ind_m-or-f_final-full_irule ringnot
sildenøter pl_ind_m-or-f_final-full_irule sildenot
snurpenøter pl_ind_m-or-f_final-full_irule snurpenot
dragnøter pl_ind_m-or-f_final-full_irule dragnot
kastenøter pl_ind_m-or-f_final-full_irule kastenot
kilenøter pl_ind_m-or-f_final-full_irule kilenot
laksenøter pl_ind_m-or-f_final-full_irule laksenot
landnøter pl_ind_m-or-f_final-full_irule landnot
posenøter pl_ind_m-or-f_final-full_irule posenot
;; m5g
centiliter pl_ind_m-or-f_final-full_irule centiliter
centimeter pl_ind_m-or-f_final-full_irule centimeter
dekaliter pl_ind_m-or-f_final-full_irule dekaliter
desiliter pl_ind_m-or-f_final-full_irule desiliter
desimeter pl_ind_m-or-f_final-full_irule desimeter
hektoliter pl_ind_m-or-f_final-full_irule hektoliter
hyllemeter pl_ind_m-or-f_final-full_irule hyllemeter
kilometer pl_ind_m-or-f_final-full_irule kilometer
kilopondmeter pl_ind_m-or-f_final-full_irule kilopondmeter
kubikkcentimeter pl_ind_m-or-f_final-full_irule kubikkcentimeter
kubikkdesimeter pl_ind_m-or-f_final-full_irule kubikkdesimeter
kubikkmeter pl_ind_m-or-f_final-full_irule kubikkmeter
kvadratkilometer pl_ind_m-or-f_final-full_irule kvadratkilometer
kvadratmeter pl_ind_m-or-f_final-full_irule kvadratmeter
liter pl_ind_m-or-f_final-full_irule liter
løpemeter pl_ind_m-or-f_final-full_irule løpemeter
meter pl_ind_m-or-f_final-full_irule meter
mikrometer pl_ind_m-or-f_final-full_irule mikrometer
milliliter pl_ind_m-or-f_final-full_irule milliliter
millimeter pl_ind_m-or-f_final-full_irule millimeter
pjaster pl_ind_m-or-f_final-full_irule pjaster
ruter pl_ind_m-or-f_final-full_irule ruter
sekundmeter pl_ind_m-or-f_final-full_irule sekundmeter
spaltemillimeter pl_ind_m-or-f_final-full_irule spaltemillimeter
søtvier pl_ind_m-or-f_final-full_irule søtvier
tonnkilometer pl_ind_m-or-f_final-full_irule tonnkilometer
vier pl_ind_m-or-f_final-full_irule vier
ørevier pl_ind_m-or-f_final-full_irule ørevier
;;
centilitre pl_ind_m-or-f_final-full_irule centiliter
centimetre pl_ind_m-or-f_final-full_irule centimeter
dekalitre pl_ind_m-or-f_final-full_irule dekaliter
desilitre pl_ind_m-or-f_final-full_irule desiliter
desimetre pl_ind_m-or-f_final-full_irule desimeter
hektolitre pl_ind_m-or-f_final-full_irule hektoliter
hyllemetre pl_ind_m-or-f_final-full_irule hyllemeter
kilometre pl_ind_m-or-f_final-full_irule kilometer
kubikkcentimetre pl_ind_m-or-f_final-full_irule kubikkcentimeter
kubikkdesimetre pl_ind_m-or-f_final-full_irule kubikkdesimeter
kubikkmetre pl_ind_m-or-f_final-full_irule kubikkmeter
kvadratkilometre pl_ind_m-or-f_final-full_irule kvadratkilometer
kvadratmetre pl_ind_m-or-f_final-full_irule kvadratmeter
litre pl_ind_m-or-f_final-full_irule liter
løpemetre pl_ind_m-or-f_final-full_irule løpemeter
metre pl_ind_m-or-f_final-full_irule meter
mikrometre pl_ind_m-or-f_final-full_irule mikrometer
millilitre pl_ind_m-or-f_final-full_irule milliliter
millimetre pl_ind_m-or-f_final-full_irule millimeter
sekundmetre pl_ind_m-or-f_final-full_irule sekundmeter
spaltemillimetre pl_ind_m-or-f_final-full_irule spaltemillimeter
tonnkilometre pl_ind_m-or-f_final-full_irule tonnkilometer
;;
;;
-døtre pl_ind_m-or-f_final-full_irule -dotter
brordøtre pl_ind_m-or-f_final-full_irule brordatter
døtre pl_ind_m-or-f_final-full_irule datter
datterdøtre pl_ind_m-or-f_final-full_irule datterdatter
evadøtre pl_ind_m-or-f_final-full_irule evadatter
fosterdøtre pl_ind_m-or-f_final-full_irule fosterdatter
guddøtre pl_ind_m-or-f_final-full_irule guddatter
manndøtre pl_ind_m-or-f_final-full_irule manndatter
manndøtre pl_ind_m-or-f_final-full_irule manndotter
stedøtre pl_ind_m-or-f_final-full_irule stedatter
svigerdøtre pl_ind_m-or-f_final-full_irule svigerdatter
sønnedøtre pl_ind_m-or-f_final-full_irule sønnedatter
søsterdøtre pl_ind_m-or-f_final-full_irule søsterdatter
værdøtre pl_ind_m-or-f_final-full_irule værdatter
;
;mann pl_ind_m-or-f_final-full_irule mann
menn pl_ind_m-or-f_final-full_irule mann
fot pl_ind_m-or-f_final-full_irule fot
;
;; m54
-døtrer pl_ind_m-or-f_final-full_irule -dotter
brordøtrer pl_ind_m-or-f_final-full_irule brordatter
døtrer pl_ind_m-or-f_final-full_irule datter
datterdøtrer pl_ind_m-or-f_final-full_irule datterdatter
evadøtrer pl_ind_m-or-f_final-full_irule evadatter
fosterdøtrer pl_ind_m-or-f_final-full_irule fosterdatter
guddøtrer pl_ind_m-or-f_final-full_irule guddatter
manndøtrer pl_ind_m-or-f_final-full_irule manndatter
manndøtrer pl_ind_m-or-f_final-full_irule manndotter
stedøtrer pl_ind_m-or-f_final-full_irule stedatter
svigerdøtrer pl_ind_m-or-f_final-full_irule svigerdatter
sønnedøtrer pl_ind_m-or-f_final-full_irule sønnedatter
søsterdøtrer pl_ind_m-or-f_final-full_irule søsterdatter
værdøtrer pl_ind_m-or-f_final-full_irule værdatter
;;
;; m16, m21
aksjonsradier pl_ind_m-or-f_final-full_irule aksjonsradius
amanuenser pl_ind_m-or-f_final-full_irule amanuensis
auksjonarier pl_ind_m-or-f_final-full_irule auksjonarius
byrettsjustitiarier pl_ind_m-or-f_final-full_irule byrettsjustitiarius
daktyler pl_ind_m-or-f_final-full_irule daktylos
;dekaner pl_ind_m-or-f_final-full_irule dekanus
dinosaurer pl_ind_m-or-f_final-full_irule dinosaurus
førsteamanuenser pl_ind_m-or-f_final-full_irule førsteamanuensis
genier pl_ind_m-or-f_final-full_irule genius
geranier pl_ind_m-or-f_final-full_irule geranium
gester pl_ind_m-or-f_final-full_irule gestus
gladioler pl_ind_m-or-f_final-full_irule gladiolus
høgsterettsjustitiarier pl_ind_m-or-f_final-full_irule høgsterettsjustitiarius
høyesterettsjustitiarier pl_ind_m-or-f_final-full_irule høyesterettsjustitiarius
justitiarier pl_ind_m-or-f_final-full_irule justitiarius
kaprifolier pl_ind_m-or-f_final-full_irule kaprifolium
katekismer pl_ind_m-or-f_final-full_irule katekismus
konsenser pl_ind_m-or-f_final-full_irule konsensus
nuntier pl_ind_m-or-f_final-full_irule nuntius
pelargonier pl_ind_m-or-f_final-full_irule pelargonium
radier pl_ind_m-or-f_final-full_irule radius
riter pl_ind_m-or-f_final-full_irule ritus
typer pl_ind_m-or-f_final-full_irule typus
;; overlap

gestuser pl_ind_m-or-f_final-full_irule gestus
gladioluser pl_ind_m-or-f_final-full_irule gladiolus
;ritusr pl_ind_m-or-f_final-full_irule ritus
;konsensusr pl_ind_m-or-f_final-full_irule konsensus
;; m63
bamsefedre pl_ind_m-or-f_final-full_irule bamsefar
barnefedre pl_ind_m-or-f_final-full_irule barnefar
bestefedre pl_ind_m-or-f_final-full_irule bestefar
fedre pl_ind_m-or-f_final-full_irule far
farfedre pl_ind_m-or-f_final-full_irule farfar
fosterfedre pl_ind_m-or-f_final-full_irule fosterfar
gudfedre pl_ind_m-or-f_final-full_irule gudfar
husfedre pl_ind_m-or-f_final-full_irule husfar
kirkefedre pl_ind_m-or-f_final-full_irule kirkefar
landsfedre pl_ind_m-or-f_final-full_irule landsfar
morfedre pl_ind_m-or-f_final-full_irule morfar
oldefedre pl_ind_m-or-f_final-full_irule oldefar
skriftefedre pl_ind_m-or-f_final-full_irule skriftefar
stamfedre pl_ind_m-or-f_final-full_irule stamfar
stefedre pl_ind_m-or-f_final-full_irule stefar
svigerfedre pl_ind_m-or-f_final-full_irule svigerfar
tippoldefedre pl_ind_m-or-f_final-full_irule tippoldefar
tipptippoldefedre pl_ind_m-or-f_final-full_irule tipptippoldefar
værfedre pl_ind_m-or-f_final-full_irule værfar
;;
;; m59
bergsteder pl_ind_m-or-f_final-full_irule bergstad
forsteder pl_ind_m-or-f_final-full_irule forstad
hansasteder pl_ind_m-or-f_final-full_irule hansastad
hovedsteder pl_ind_m-or-f_final-full_irule hovedstad
kjøpsteder pl_ind_m-or-f_final-full_irule kjøpstad
steder pl_ind_m-or-f_final-full_irule stad
stiftssteder pl_ind_m-or-f_final-full_irule stiftsstad
tigersteder pl_ind_m-or-f_final-full_irule tigerstad
;; m68
canadagjess pl_ind_m-or-f_final-full_irule canadagås
fagergjess pl_ind_m-or-f_final-full_irule fagergås
grågjess pl_ind_m-or-f_final-full_irule grågås
gjess pl_ind_m-or-f_final-full_irule gås
kanadagjess pl_ind_m-or-f_final-full_irule kanadagås
mortensgjess pl_ind_m-or-f_final-full_irule mortensgås
ringgjess pl_ind_m-or-f_final-full_irule ringgås
skjæker pl_ind_m-or-f_final-full_irule skåk
snøgjess pl_ind_m-or-f_final-full_irule snøgås
sædgjess pl_ind_m-or-f_final-full_irule sædgås
tartargjess pl_ind_m-or-f_final-full_irule tartargås
tatargjess pl_ind_m-or-f_final-full_irule tatargås
;; m55
bestemødre pl_ind_m-or-f_final-full_irule bestemor
brødre pl_ind_m-or-f_final-full_irule bror
dronningmødre pl_ind_m-or-f_final-full_irule dronningmor
farbrødre pl_ind_m-or-f_final-full_irule farbror
farmødre pl_ind_m-or-f_final-full_irule farmor
fostbrødre pl_ind_m-or-f_final-full_irule fostbror
fostermødre pl_ind_m-or-f_final-full_irule fostermor
gamlemødre pl_ind_m-or-f_final-full_irule gamlemor
gaukemødre pl_ind_m-or-f_final-full_irule gaukemor
gjøkemødre pl_ind_m-or-f_final-full_irule gjøkemor
gråbrødre pl_ind_m-or-f_final-full_irule gråbror
gudmødre pl_ind_m-or-f_final-full_irule gudmor
halvbrødre pl_ind_m-or-f_final-full_irule halvbror
haremødre pl_ind_m-or-f_final-full_irule haremor
husmødre pl_ind_m-or-f_final-full_irule husmor
hønemødre pl_ind_m-or-f_final-full_irule hønemor
jordmødre pl_ind_m-or-f_final-full_irule jordmor
kallsbrødre pl_ind_m-or-f_final-full_irule kallsbror
klanbrødre pl_ind_m-or-f_final-full_irule klanbror
korbrødre pl_ind_m-or-f_final-full_irule korbror
legbrødre pl_ind_m-or-f_final-full_irule legbror
lekbrødre pl_ind_m-or-f_final-full_irule lekbror
lillebrødre pl_ind_m-or-f_final-full_irule lillebror
matmødre pl_ind_m-or-f_final-full_irule matmor
minorittbrødre pl_ind_m-or-f_final-full_irule minorittbror
mødre pl_ind_m-or-f_final-full_irule mor
morbrødre pl_ind_m-or-f_final-full_irule morbror
mormødre pl_ind_m-or-f_final-full_irule mormor
navnebrødre pl_ind_m-or-f_final-full_irule navnebror
oldemødre pl_ind_m-or-f_final-full_irule oldemor
ordensbrødre pl_ind_m-or-f_final-full_irule ordensbror
ramnemødre pl_ind_m-or-f_final-full_irule ramnemor
ravnemødre pl_ind_m-or-f_final-full_irule ravnemor
slagsbrødre pl_ind_m-or-f_final-full_irule slagsbror
stallbrødre pl_ind_m-or-f_final-full_irule stallbror
stammødre pl_ind_m-or-f_final-full_irule stammor
stemødre pl_ind_m-or-f_final-full_irule stemor
storebrødre pl_ind_m-or-f_final-full_irule storebror
svigermødre pl_ind_m-or-f_final-full_irule svigermor
svirebrødre pl_ind_m-or-f_final-full_irule svirebror
tippoldemødre pl_ind_m-or-f_final-full_irule tippoldemor
tipptippoldemødre pl_ind_m-or-f_final-full_irule tipptippoldemor
trosbrødre pl_ind_m-or-f_final-full_irule trosbror
trusbrødre pl_ind_m-or-f_final-full_irule trusbror
tvillingbrødre pl_ind_m-or-f_final-full_irule tvillingbror
veslebrødre pl_ind_m-or-f_final-full_irule veslebror
vågmødre pl_ind_m-or-f_final-full_irule vågmor
våpenbrødre pl_ind_m-or-f_final-full_irule våpenbror
værbrødre pl_ind_m-or-f_final-full_irule værbror
værmødre pl_ind_m-or-f_final-full_irule værmor
;; m57
alantrøtter pl_ind_m-or-f_final-full_irule alantrot
bakføtter pl_ind_m-or-f_final-full_irule bakfot
bladføtter pl_ind_m-or-f_final-full_irule bladfot
brunrøtter pl_ind_m-or-f_final-full_irule brunrot
dobbeltmyntføtter pl_ind_m-or-f_final-full_irule dobbeltmyntfot
enkeltmyntføtter pl_ind_m-or-f_final-full_irule enkeltmyntfot
feltføtter pl_ind_m-or-f_final-full_irule feltfot
fjellføtter pl_ind_m-or-f_final-full_irule fjellfot
fotrøtter pl_ind_m-or-f_final-full_irule fotrot
frierføtter pl_ind_m-or-f_final-full_irule frierfot
grasrøtter pl_ind_m-or-f_final-full_irule grasrot
gressrøtter pl_ind_m-or-f_final-full_irule gressrot
griffelføtter pl_ind_m-or-f_final-full_irule griffelfot
gripeføtter pl_ind_m-or-f_final-full_irule gripefot
gulrøtter pl_ind_m-or-f_final-full_irule gulrot
halerøtter pl_ind_m-or-f_final-full_irule halerot
handrøtter pl_ind_m-or-f_final-full_irule handrot
haneføtter pl_ind_m-or-f_final-full_irule hanefot
hjerterøtter pl_ind_m-or-f_final-full_irule hjerterot
hornrøtter pl_ind_m-or-f_final-full_irule hornrot
håndrøtter pl_ind_m-or-f_final-full_irule håndrot
hårrøtter pl_ind_m-or-f_final-full_irule hårrot
høgreføtter pl_ind_m-or-f_final-full_irule høgrefot
høyreføtter pl_ind_m-or-f_final-full_irule høyrefot
juletreføtter pl_ind_m-or-f_final-full_irule juletrefot
kalmusrøtter pl_ind_m-or-f_final-full_irule kalmusrot
katteføtter pl_ind_m-or-f_final-full_irule kattefot
klatreføtter pl_ind_m-or-f_final-full_irule klatrefot
klumpføtter pl_ind_m-or-f_final-full_irule klumpfot
klumprøtter pl_ind_m-or-f_final-full_irule klumprot
kråkeføtter pl_ind_m-or-f_final-full_irule kråkefot
kubikkrøtter pl_ind_m-or-f_final-full_irule kubikkrot
kvadratrøtter pl_ind_m-or-f_final-full_irule kvadratrot
kvannerøtter pl_ind_m-or-f_final-full_irule kvannerot
kvannrøtter pl_ind_m-or-f_final-full_irule kvannrot
kålrøtter pl_ind_m-or-f_final-full_irule kålrot
lakrisrøtter pl_ind_m-or-f_final-full_irule lakrisrot
leirføtter pl_ind_m-or-f_final-full_irule leirfot
løpeføtter pl_ind_m-or-f_final-full_irule løpefot
klumpføtter pl_ind_m-or-f_final-full_irule klumpfot
klumprøtter pl_ind_m-or-f_final-full_irule klumprot
kråkeføtter pl_ind_m-or-f_final-full_irule kråkefot
kubikkrøtter pl_ind_m-or-f_final-full_irule kubikkrot
kvadratrøtter pl_ind_m-or-f_final-full_irule kvadratrot
kvannerøtter pl_ind_m-or-f_final-full_irule kvannerot
kvannrøtter pl_ind_m-or-f_final-full_irule kvannrot
kålrøtter pl_ind_m-or-f_final-full_irule kålrot
lakrisrøtter pl_ind_m-or-f_final-full_irule lakrisrot
leirføtter pl_ind_m-or-f_final-full_irule leirfot
løpeføtter pl_ind_m-or-f_final-full_irule løpefot
mellomføtter pl_ind_m-or-f_final-full_irule mellomfot
myntføtter pl_ind_m-or-f_final-full_irule myntfot
naserøtter pl_ind_m-or-f_final-full_irule naserot
neglerøtter pl_ind_m-or-f_final-full_irule neglerot
neserøtter pl_ind_m-or-f_final-full_irule neserot
pepperrøtter pl_ind_m-or-f_final-full_irule pepperrot
plattføtter pl_ind_m-or-f_final-full_irule plattfot
premieføtter pl_ind_m-or-f_final-full_irule premiefot
reiseføtter pl_ind_m-or-f_final-full_irule reisefot
renteføtter pl_ind_m-or-f_final-full_irule rentefot
røtter pl_ind_m-or-f_final-full_irule rot
sellerirøtter pl_ind_m-or-f_final-full_irule sellerirot
sitteføtter pl_ind_m-or-f_final-full_irule sittefot
skjeggrøtter pl_ind_m-or-f_final-full_irule skjeggrot
skjellrøtter pl_ind_m-or-f_final-full_irule skjellrot
svømmeføtter pl_ind_m-or-f_final-full_irule svømmefot
tannrøtter pl_ind_m-or-f_final-full_irule tannrot
treføtter pl_ind_m-or-f_final-full_irule trefot
tungerøtter pl_ind_m-or-f_final-full_irule tungerot
tverrplattføtter pl_ind_m-or-f_final-full_irule tverrplattfot
tyrirøtter pl_ind_m-or-f_final-full_irule tyrirot
vadeføtter pl_ind_m-or-f_final-full_irule vadefot
vandringsføtter pl_ind_m-or-f_final-full_irule vandringsfot
venstreføtter pl_ind_m-or-f_final-full_irule venstrefot
verseføtter pl_ind_m-or-f_final-full_irule versefot
versføtter pl_ind_m-or-f_final-full_irule versfot
ånderøtter pl_ind_m-or-f_final-full_irule ånderot
åreføtter pl_ind_m-or-f_final-full_irule årefot
føtter pl_ind_m-or-f_final-full_irule fot
;; m17
begonier pl_ind_m-or-f_final-full_irule begonia
fototaksier pl_ind_m-or-f_final-full_irule fototaksis
gardenier pl_ind_m-or-f_final-full_irule gardenia
impresarier pl_ind_m-or-f_final-full_irule impresario
intarsier pl_ind_m-or-f_final-full_irule intarsia
kjemotaksier pl_ind_m-or-f_final-full_irule kjemotaksis
kolleger pl_ind_m-or-f_final-full_irule kollega
promemorier pl_ind_m-or-f_final-full_irule promemoria
taksier pl_ind_m-or-f_final-full_irule taksis
termotaksier pl_ind_m-or-f_final-full_irule termotaksis
;; overlap
begoniaer pl_ind_m-or-f_final-full_irule begonia
fototaksiser pl_ind_m-or-f_final-full_irule fototaksis
gardeniaer pl_ind_m-or-f_final-full_irule gardenia
impresarioer pl_ind_m-or-f_final-full_irule impresario
kjemotaksiser pl_ind_m-or-f_final-full_irule kjemotaksis
kollegaer pl_ind_m-or-f_final-full_irule kollega
promemoriaer pl_ind_m-or-f_final-full_irule promemoria
taksiser pl_ind_m-or-f_final-full_irule taksis
termotaksiser pl_ind_m-or-f_final-full_irule termotaksis
;; m66
flær pl_ind_m-or-f_final-full_irule flå
krær pl_ind_m-or-f_final-full_irule krå
liktær pl_ind_m-or-f_final-full_irule liktå
lilletær pl_ind_m-or-f_final-full_irule lilletå
rær pl_ind_m-or-f_final-full_irule rå
stortær pl_ind_m-or-f_final-full_irule stortå
tær pl_ind_m-or-f_final-full_irule tå
verketær pl_ind_m-or-f_final-full_irule verketå
;; overlap
flåer pl_ind_m-or-f_final-full_irule flå
råer pl_ind_m-or-f_final-full_irule rå
;; m72
apsider pl_ind_m-or-f_final-full_irule apsis
;; m1i
avsetningskonti pl_ind_m-or-f_final-full_irule avsetningskonto
avskrivingskonti pl_ind_m-or-f_final-full_irule avskrivingskonto
avskrivningskonti pl_ind_m-or-f_final-full_irule avskrivningskonto
balansekonti pl_ind_m-or-f_final-full_irule balansekonto
bankgirokonti pl_ind_m-or-f_final-full_irule bankgirokonto
bankkonti pl_ind_m-or-f_final-full_irule bankkonto
centesimi pl_ind_m-or-f_final-full_irule centesimo
clearingkonti pl_ind_m-or-f_final-full_irule clearingkonto
delkrederekonti pl_ind_m-or-f_final-full_irule delkrederekonto
diversekonti pl_ind_m-or-f_final-full_irule diversekonto
foliokonti pl_ind_m-or-f_final-full_irule foliokonto
girokonti pl_ind_m-or-f_final-full_irule girokonto
gitarsoli pl_ind_m-or-f_final-full_irule gitarsolo
konti pl_ind_m-or-f_final-full_irule konto
lønnskonti pl_ind_m-or-f_final-full_irule lønnskonto
mafiosi pl_ind_m-or-f_final-full_irule mafioso
rekambiokonti pl_ind_m-or-f_final-full_irule rekambiokonto
sjekkkonti pl_ind_m-or-f_final-full_irule sjekkkonto
soli pl_ind_m-or-f_final-full_irule solo
sparekonti pl_ind_m-or-f_final-full_irule sparekonto
utlånskonti pl_ind_m-or-f_final-full_irule utlånskonto
vinningskonti pl_ind_m-or-f_final-full_irule vinningskonto
;; overlap
avsetningskontoer pl_ind_m-or-f_final-full_irule avsetningskonto
avskrivingskontoer pl_ind_m-or-f_final-full_irule avskrivingskonto
avskrivningskontoer pl_ind_m-or-f_final-full_irule avskrivningskonto
balansekontoer pl_ind_m-or-f_final-full_irule balansekonto
bankgirokontoer pl_ind_m-or-f_final-full_irule bankgirokonto
bankkontoer pl_ind_m-or-f_final-full_irule bankkonto
clearingkontoer pl_ind_m-or-f_final-full_irule clearingkonto
delkrederekontoer pl_ind_m-or-f_final-full_irule delkrederekonto
diversekontoer pl_ind_m-or-f_final-full_irule diversekonto
foliokontoer pl_ind_m-or-f_final-full_irule foliokonto
girokontoer pl_ind_m-or-f_final-full_irule girokonto
gitarsoloer pl_ind_m-or-f_final-full_irule gitarsolo
kontoer pl_ind_m-or-f_final-full_irule konto
lønnskontoer pl_ind_m-or-f_final-full_irule lønnskonto
rekambiokontoer pl_ind_m-or-f_final-full_irule rekambiokonto
sjekkkontoer pl_ind_m-or-f_final-full_irule sjekkkonto
soloer pl_ind_m-or-f_final-full_irule solo
sparekontoer pl_ind_m-or-f_final-full_irule sparekonto
utlånskontoer pl_ind_m-or-f_final-full_irule utlånskonto
vinningskontoer pl_ind_m-or-f_final-full_irule vinningskonto
;; m28
